,cell_line,compound,concentration,well_tech,replicate,TimePoint,siRNA,obj_cell_count,AnVPos_0,AnVPos_0.1,PIPos_0,PIPos_0.1,REP_si_conc
26850,HepG2,NIT,20,4,R4,20,siKinasePool,543,0.327808471,0.327808471,0.049723757,0.049723757,R4_siKinasePool_20
26851,HepG2,NIT,20,4,R4,21,siGCLC,680,0.388235294,0.382352941,0.033823529,0.033823529,R4_siGCLC_20
26852,HepG2,NIT,20,4,R4,21,siGCLM,530,0.362264151,0.360377358,0.035849057,0.033962264,R4_siGCLM_20
26853,HepG2,NIT,20,4,R4,21,siKEAP1,486,0.37037037,0.37037037,0.032921811,0.032921811,R4_siKEAP1_20
26854,HepG2,NIT,20,4,R4,21,siNFE2L2,596,0.333892617,0.333892617,0.045302013,0.045302013,R4_siNFE2L2_20
26855,HepG2,NIT,20,4,R4,21,mock,523,0.411089866,0.407265774,0.04206501,0.04206501,R4_mock_20
26856,HepG2,NIT,20,4,R4,21,siKinasePool,555,0.351351351,0.347747748,0.046846847,0.046846847,R4_siKinasePool_20
26857,HepG2,NIT,20,4,R4,22,siGCLC,683,0.386530015,0.386530015,0.030746706,0.030746706,R4_siGCLC_20
26858,HepG2,NIT,20,4,R4,22,siGCLM,543,0.403314917,0.401473297,0.034990792,0.034990792,R4_siGCLM_20
26859,HepG2,NIT,20,4,R4,22,siKEAP1,491,0.364562118,0.362525458,0.036659878,0.036659878,R4_siKEAP1_20
26860,HepG2,NIT,20,4,R4,22,siNFE2L2,596,0.354026846,0.350671141,0.02852349,0.02852349,R4_siNFE2L2_20
26861,HepG2,NIT,20,4,R4,22,mock,532,0.413533835,0.407894737,0.039473684,0.039473684,R4_mock_20
26862,HepG2,NIT,20,4,R4,22,siKinasePool,566,0.330388693,0.328621908,0.054770318,0.054770318,R4_siKinasePool_20
26863,HepG2,NIT,20,4,R4,23,siGCLC,691,0.400868307,0.399421129,0.027496382,0.027496382,R4_siGCLC_20
26864,HepG2,NIT,20,4,R4,23,siGCLM,549,0.393442623,0.389799636,0.041894353,0.041894353,R4_siGCLM_20
26865,HepG2,NIT,20,4,R4,23,siKEAP1,478,0.368200837,0.368200837,0.031380753,0.031380753,R4_siKEAP1_20
26866,HepG2,NIT,20,4,R4,23,siNFE2L2,609,0.348111658,0.348111658,0.039408867,0.039408867,R4_siNFE2L2_20
26867,HepG2,NIT,20,4,R4,23,mock,533,0.433395872,0.427767355,0.048780488,0.048780488,R4_mock_20
26868,HepG2,NIT,20,4,R4,23,siKinasePool,564,0.338652482,0.331560284,0.04787234,0.04787234,R4_siKinasePool_20
26869,HepG2,NIT,20,4,R4,24,siGCLC,741,0.396761134,0.392712551,0.028340081,0.026990553,R4_siGCLC_20
26870,HepG2,NIT,20,4,R4,24,siGCLM,561,0.404634581,0.40285205,0.039215686,0.039215686,R4_siGCLM_20
26871,HepG2,NIT,20,4,R4,24,siKEAP1,497,0.368209256,0.362173038,0.026156942,0.026156942,R4_siKEAP1_20
26872,HepG2,NIT,20,4,R4,24,siNFE2L2,609,0.361247947,0.361247947,0.041050903,0.039408867,R4_siNFE2L2_20
26873,HepG2,NIT,20,4,R4,24,mock,534,0.43071161,0.426966292,0.035580524,0.035580524,R4_mock_20
26874,HepG2,NIT,20,4,R4,24,siKinasePool,563,0.326820604,0.325044405,0.046181172,0.046181172,R4_siKinasePool_20
26875,HepG2,NIT,20,4,R4,25,siGCLC,708,0.419491525,0.418079096,0.039548023,0.039548023,R4_siGCLC_20
26876,HepG2,NIT,20,4,R4,25,siGCLM,564,0.446808511,0.445035461,0.040780142,0.040780142,R4_siGCLM_20
26877,HepG2,NIT,20,4,R4,25,siKEAP1,513,0.397660819,0.395711501,0.035087719,0.035087719,R4_siKEAP1_20
26878,HepG2,NIT,20,4,R4,25,siNFE2L2,621,0.388083736,0.388083736,0.049919485,0.048309179,R4_siNFE2L2_20
26879,HepG2,NIT,20,4,R4,25,mock,534,0.398876404,0.398876404,0.043071161,0.043071161,R4_mock_20
26880,HepG2,NIT,20,4,R4,25,siKinasePool,570,0.342105263,0.340350877,0.045614035,0.045614035,R4_siKinasePool_20
26881,HepG2,NIT,20,4,R4,26,siGCLC,725,0.416551724,0.415172414,0.034482759,0.034482759,R4_siGCLC_20
26882,HepG2,NIT,20,4,R4,26,siGCLM,590,0.388135593,0.384745763,0.037288136,0.037288136,R4_siGCLM_20
26883,HepG2,NIT,20,4,R4,26,siKEAP1,520,0.386538462,0.386538462,0.030769231,0.030769231,R4_siKEAP1_20
26884,HepG2,NIT,20,4,R4,26,siNFE2L2,614,0.385993485,0.385993485,0.034201954,0.034201954,R4_siNFE2L2_20
26885,HepG2,NIT,20,4,R4,26,mock,539,0.432282004,0.423005566,0.042671614,0.042671614,R4_mock_20
26886,HepG2,NIT,20,4,R4,26,siKinasePool,577,0.35355286,0.35355286,0.058925477,0.058925477,R4_siKinasePool_20
26887,HepG2,NIT,20,4,R4,27,siGCLC,702,0.401709402,0.4002849,0.041310541,0.041310541,R4_siGCLC_20
26888,HepG2,NIT,20,4,R4,27,siGCLM,566,0.422261484,0.415194346,0.049469965,0.049469965,R4_siGCLM_20
26889,HepG2,NIT,20,4,R4,27,siKEAP1,496,0.39516129,0.391129032,0.034274194,0.034274194,R4_siKEAP1_20
26890,HepG2,NIT,20,4,R4,27,siNFE2L2,625,0.4096,0.408,0.0432,0.0432,R4_siNFE2L2_20
26891,HepG2,NIT,20,4,R4,27,mock,575,0.426086957,0.424347826,0.045217391,0.045217391,R4_mock_20
26892,HepG2,NIT,20,4,R4,27,siKinasePool,571,0.371278459,0.367775832,0.056042032,0.056042032,R4_siKinasePool_20
26893,HepG2,NIT,20,4,R4,28,siGCLC,727,0.398899587,0.397524072,0.04264099,0.041265475,R4_siGCLC_20
26894,HepG2,NIT,20,4,R4,28,siGCLM,558,0.4390681,0.435483871,0.048387097,0.048387097,R4_siGCLM_20
26895,HepG2,NIT,20,4,R4,28,siKEAP1,526,0.418250951,0.412547529,0.034220532,0.034220532,R4_siKEAP1_20
26896,HepG2,NIT,20,4,R4,28,siNFE2L2,650,0.409230769,0.407692308,0.038461538,0.038461538,R4_siNFE2L2_20
26897,HepG2,NIT,20,4,R4,28,mock,553,0.443037975,0.443037975,0.047016275,0.047016275,R4_mock_20
26898,HepG2,NIT,20,4,R4,28,siKinasePool,569,0.434094903,0.434094903,0.061511424,0.061511424,R4_siKinasePool_20
26899,HepG2,NIT,20,4,R4,29,siGCLC,734,0.431880109,0.430517711,0.046321526,0.046321526,R4_siGCLC_20
26900,HepG2,NIT,20,4,R4,29,siGCLM,565,0.45840708,0.45840708,0.046017699,0.044247788,R4_siGCLM_20
26901,HepG2,NIT,20,4,R4,29,siKEAP1,524,0.402671756,0.402671756,0.036259542,0.034351145,R4_siKEAP1_20
26902,HepG2,NIT,20,4,R4,29,siNFE2L2,650,0.416923077,0.413846154,0.04,0.038461538,R4_siNFE2L2_20
26903,HepG2,NIT,20,4,R4,29,mock,635,0.392125984,0.390551181,0.037795276,0.037795276,R4_mock_20
26904,HepG2,NIT,20,4,R4,29,siKinasePool,575,0.386086957,0.384347826,0.052173913,0.052173913,R4_siKinasePool_20
26905,HepG2,NIT,20,4,R4,30,siGCLC,716,0.437150838,0.43575419,0.043296089,0.043296089,R4_siGCLC_20
26906,HepG2,NIT,20,4,R4,30,siGCLM,568,0.440140845,0.438380282,0.052816901,0.052816901,R4_siGCLM_20
26907,HepG2,NIT,20,4,R4,30,siKEAP1,567,0.380952381,0.380952381,0.028218695,0.028218695,R4_siKEAP1_20
26908,HepG2,NIT,20,4,R4,30,siNFE2L2,631,0.454833597,0.453248811,0.05229794,0.05229794,R4_siNFE2L2_20
26909,HepG2,NIT,20,4,R4,30,mock,613,0.445350734,0.44045677,0.042414356,0.042414356,R4_mock_20
26910,HepG2,NIT,20,4,R4,30,siKinasePool,589,0.37860781,0.371816638,0.05942275,0.05942275,R4_siKinasePool_20
26911,HepG2,NIT,20,4,R4,31,siGCLC,721,0.434119279,0.431345354,0.055478502,0.055478502,R4_siGCLC_20
26912,HepG2,NIT,20,4,R4,31,siGCLM,581,0.459552496,0.459552496,0.049913941,0.049913941,R4_siGCLM_20
26913,HepG2,NIT,20,4,R4,31,siKEAP1,575,0.403478261,0.40173913,0.027826087,0.027826087,R4_siKEAP1_20
26914,HepG2,NIT,20,4,R4,31,siNFE2L2,636,0.452830189,0.451257862,0.048742138,0.048742138,R4_siNFE2L2_20
26915,HepG2,NIT,20,4,R4,31,mock,641,0.424336973,0.419656786,0.042121685,0.040561622,R4_mock_20
26916,HepG2,NIT,20,4,R4,31,siKinasePool,594,0.397306397,0.395622896,0.065656566,0.065656566,R4_siKinasePool_20
26917,HepG2,NIT,20,4,R4,32,siGCLC,768,0.440104167,0.434895833,0.049479167,0.049479167,R4_siGCLC_20
26918,HepG2,NIT,20,4,R4,32,siGCLM,577,0.466204506,0.464471404,0.048526863,0.048526863,R4_siGCLM_20
26919,HepG2,NIT,20,4,R4,32,siKEAP1,576,0.40625,0.404513889,0.027777778,0.027777778,R4_siKEAP1_20
26920,HepG2,NIT,20,4,R4,32,siNFE2L2,646,0.444272446,0.444272446,0.057275542,0.057275542,R4_siNFE2L2_20
26921,HepG2,NIT,20,4,R4,32,mock,653,0.439509954,0.43797856,0.045941807,0.04287902,R4_mock_20
26922,HepG2,NIT,20,4,R4,32,siKinasePool,578,0.416955017,0.416955017,0.062283737,0.062283737,R4_siKinasePool_20
26923,HepG2,NIT,20,4,R4,33,siGCLC,751,0.454061252,0.452729694,0.057256991,0.055925433,R4_siGCLC_20
26924,HepG2,NIT,20,4,R4,33,siGCLM,573,0.490401396,0.488656195,0.043630017,0.043630017,R4_siGCLM_20
26925,HepG2,NIT,20,4,R4,33,siKEAP1,579,0.405872193,0.405872193,0.02417962,0.02417962,R4_siKEAP1_20
26926,HepG2,NIT,20,4,R4,33,siNFE2L2,631,0.464342314,0.461172742,0.06022187,0.058637084,R4_siNFE2L2_20
26927,HepG2,NIT,20,4,R4,33,mock,683,0.424597365,0.423133236,0.033674963,0.033674963,R4_mock_20
26928,HepG2,NIT,20,4,R4,33,siKinasePool,565,0.421238938,0.419469027,0.069026549,0.069026549,R4_siKinasePool_20
26929,HepG2,NIT,20,4,R4,34,siGCLC,782,0.428388747,0.42455243,0.052429668,0.052429668,R4_siGCLC_20
26930,HepG2,NIT,20,4,R4,34,siGCLM,614,0.486970684,0.483713355,0.037459283,0.037459283,R4_siGCLM_20
26931,HepG2,NIT,20,4,R4,34,siKEAP1,613,0.378466558,0.378466558,0.03588907,0.03588907,R4_siKEAP1_20
26932,HepG2,NIT,20,4,R4,34,siNFE2L2,637,0.43956044,0.43956044,0.062794349,0.062794349,R4_siNFE2L2_20
26933,HepG2,NIT,20,4,R4,34,mock,681,0.406754772,0.403817915,0.044052863,0.044052863,R4_mock_20
26934,HepG2,NIT,20,4,R4,34,siKinasePool,566,0.386925795,0.383392226,0.068904594,0.068904594,R4_siKinasePool_20
26935,HepG2,NIT,20,4,R4,35,siGCLC,750,0.422666667,0.422666667,0.06,0.06,R4_siGCLC_20
26936,HepG2,NIT,20,4,R4,35,siGCLM,578,0.460207612,0.460207612,0.043252595,0.043252595,R4_siGCLM_20
26937,HepG2,NIT,20,4,R4,35,siKEAP1,608,0.425986842,0.424342105,0.03125,0.03125,R4_siKEAP1_20
26938,HepG2,NIT,20,4,R4,35,siNFE2L2,641,0.463338534,0.461778471,0.049921997,0.049921997,R4_siNFE2L2_20
26939,HepG2,NIT,20,4,R4,35,mock,695,0.433093525,0.430215827,0.044604317,0.044604317,R4_mock_20
26940,HepG2,NIT,20,4,R4,35,siKinasePool,573,0.429319372,0.427574171,0.07504363,0.07504363,R4_siKinasePool_20
26941,HepG2,NIT,20,4,R4,36,siGCLC,781,0.414852753,0.413572343,0.064020487,0.064020487,R4_siGCLC_20
26942,HepG2,NIT,20,4,R4,36,siGCLM,591,0.480541455,0.480541455,0.049069374,0.049069374,R4_siGCLM_20
26943,HepG2,NIT,20,4,R4,36,siKEAP1,636,0.378930818,0.377358491,0.033018868,0.033018868,R4_siKEAP1_20
26944,HepG2,NIT,20,4,R4,36,siNFE2L2,677,0.437223043,0.432791728,0.067946824,0.067946824,R4_siNFE2L2_20
26945,HepG2,NIT,20,4,R4,36,mock,692,0.417630058,0.416184971,0.049132948,0.049132948,R4_mock_20
26946,HepG2,NIT,20,4,R4,36,siKinasePool,573,0.446771379,0.445026178,0.071553229,0.071553229,R4_siKinasePool_20
26947,HepG2,NIT,20,4,R4,37,siGCLC,771,0.417639429,0.415045396,0.076523995,0.076523995,R4_siGCLC_20
26948,HepG2,NIT,20,4,R4,37,siGCLM,668,0.437125749,0.435628743,0.058383234,0.058383234,R4_siGCLM_20
26949,HepG2,NIT,20,4,R4,37,siKEAP1,623,0.388443018,0.388443018,0.036918138,0.036918138,R4_siKEAP1_20
26950,HepG2,NIT,20,4,R4,37,siNFE2L2,745,0.430872483,0.429530201,0.065771812,0.063087248,R4_siNFE2L2_20
26951,HepG2,NIT,20,4,R4,37,mock,694,0.419308357,0.419308357,0.053314121,0.050432277,R4_mock_20
26952,HepG2,NIT,20,4,R4,37,siKinasePool,576,0.444444444,0.442708333,0.071180556,0.071180556,R4_siKinasePool_20
26953,HepG2,NIT,20,4,R4,38,siGCLC,809,0.404202719,0.404202719,0.072929543,0.072929543,R4_siGCLC_20
26954,HepG2,NIT,20,4,R4,38,siGCLM,694,0.419308357,0.416426513,0.056195965,0.056195965,R4_siGCLM_20
26955,HepG2,NIT,20,4,R4,38,siKEAP1,674,0.37537092,0.37537092,0.03115727,0.03115727,R4_siKEAP1_20
26956,HepG2,NIT,20,4,R4,38,siNFE2L2,704,0.454545455,0.451704545,0.056818182,0.055397727,R4_siNFE2L2_20
26957,HepG2,NIT,20,4,R4,38,mock,703,0.402560455,0.402560455,0.042674253,0.041251778,R4_mock_20
26958,HepG2,NIT,20,4,R4,38,siKinasePool,578,0.423875433,0.423875433,0.067474048,0.067474048,R4_siKinasePool_20
26959,HepG2,NIT,20,4,R4,39,siGCLC,829,0.419782871,0.419782871,0.061519903,0.061519903,R4_siGCLC_20
26960,HepG2,NIT,20,4,R4,39,siGCLM,729,0.432098765,0.427983539,0.056241427,0.056241427,R4_siGCLM_20
26961,HepG2,NIT,20,4,R4,39,siKEAP1,675,0.340740741,0.340740741,0.02962963,0.028148148,R4_siKEAP1_20
26962,HepG2,NIT,20,4,R4,39,siNFE2L2,681,0.462555066,0.459618209,0.076358297,0.076358297,R4_siNFE2L2_20
26963,HepG2,NIT,20,4,R4,39,mock,748,0.395721925,0.394385027,0.034759358,0.034759358,R4_mock_20
26964,HepG2,NIT,20,4,R4,39,siKinasePool,600,0.465,0.465,0.066666667,0.065,R4_siKinasePool_20
26965,HepG2,NIT,20,4,R4,40,siGCLC,836,0.387559809,0.387559809,0.071770335,0.071770335,R4_siGCLC_20
26966,HepG2,NIT,20,4,R4,40,siGCLM,733,0.436562074,0.436562074,0.054570259,0.054570259,R4_siGCLM_20
26967,HepG2,NIT,20,4,R4,40,siKEAP1,648,0.395061728,0.395061728,0.032407407,0.032407407,R4_siKEAP1_20
26968,HepG2,NIT,20,4,R4,40,siNFE2L2,716,0.420391061,0.418994413,0.075418994,0.074022346,R4_siNFE2L2_20
26969,HepG2,NIT,20,4,R4,40,mock,726,0.407713499,0.406336088,0.039944904,0.039944904,R4_mock_20
26970,HepG2,NIT,20,4,R4,40,siKinasePool,610,0.416393443,0.416393443,0.060655738,0.060655738,R4_siKinasePool_20
26971,HepG2,NIT,20,4,R4,41,siGCLC,884,0.382352941,0.381221719,0.057692308,0.057692308,R4_siGCLC_20
26972,HepG2,NIT,20,4,R4,41,siGCLM,767,0.435462842,0.434159061,0.054758801,0.054758801,R4_siGCLM_20
26973,HepG2,NIT,20,4,R4,41,siKEAP1,665,0.384962406,0.384962406,0.033082707,0.033082707,R4_siKEAP1_20
26974,HepG2,NIT,20,4,R4,41,siNFE2L2,755,0.414569536,0.413245033,0.062251656,0.062251656,R4_siNFE2L2_20
26975,HepG2,NIT,20,4,R4,41,mock,718,0.428969359,0.427576602,0.044568245,0.044568245,R4_mock_20
26976,HepG2,NIT,20,4,R4,41,siKinasePool,612,0.449346405,0.447712418,0.071895425,0.071895425,R4_siKinasePool_20
26977,HepG2,NIT,20,4,R4,42,siGCLC,810,0.424691358,0.42345679,0.067901235,0.067901235,R4_siGCLC_20
26978,HepG2,NIT,20,4,R4,42,siGCLM,762,0.435695538,0.434383202,0.069553806,0.069553806,R4_siGCLM_20
26979,HepG2,NIT,20,4,R4,42,siKEAP1,677,0.361890694,0.360413589,0.033973412,0.033973412,R4_siKEAP1_20
26980,HepG2,NIT,20,4,R4,42,siNFE2L2,770,0.423376623,0.422077922,0.071428571,0.071428571,R4_siNFE2L2_20
26981,HepG2,NIT,20,4,R4,42,mock,688,0.399709302,0.398255814,0.055232558,0.05377907,R4_mock_20
26982,HepG2,NIT,20,4,R4,42,siKinasePool,623,0.433386838,0.433386838,0.06741573,0.06741573,R4_siKinasePool_20
26983,HepG2,NIT,20,4,R4,43,siGCLC,884,0.402714932,0.40158371,0.058823529,0.058823529,R4_siGCLC_20
26984,HepG2,NIT,20,4,R4,43,siGCLM,755,0.42781457,0.42384106,0.070198675,0.068874172,R4_siGCLM_20
26985,HepG2,NIT,20,4,R4,43,siKEAP1,700,0.334285714,0.334285714,0.022857143,0.022857143,R4_siKEAP1_20
26986,HepG2,NIT,20,4,R4,43,siNFE2L2,757,0.422721268,0.421400264,0.075297226,0.073976222,R4_siNFE2L2_20
26987,HepG2,NIT,20,4,R4,43,mock,720,0.405555556,0.404166667,0.054166667,0.054166667,R4_mock_20
26988,HepG2,NIT,20,4,R4,43,siKinasePool,622,0.421221865,0.419614148,0.073954984,0.072347267,R4_siKinasePool_20
26989,HepG2,NIT,20,4,R4,44,siGCLC,837,0.413381123,0.413381123,0.068100358,0.068100358,R4_siGCLC_20
26990,HepG2,NIT,20,4,R4,44,siGCLM,782,0.393861893,0.393861893,0.071611253,0.069053708,R4_siGCLM_20
26991,HepG2,NIT,20,4,R4,44,siKEAP1,661,0.360060514,0.360060514,0.034795764,0.034795764,R4_siKEAP1_20
26992,HepG2,NIT,20,4,R4,44,siNFE2L2,743,0.430686406,0.429340511,0.079407806,0.079407806,R4_siNFE2L2_20
26993,HepG2,NIT,20,4,R4,44,mock,756,0.367724868,0.367724868,0.054232804,0.052910053,R4_mock_20
26994,HepG2,NIT,20,4,R4,44,siKinasePool,632,0.412974684,0.412974684,0.07278481,0.071202532,R4_siKinasePool_20
26995,HepG2,NIT,20,4,R4,45,siGCLC,863,0.409038239,0.409038239,0.067207416,0.067207416,R4_siGCLC_20
26996,HepG2,NIT,20,4,R4,45,siGCLM,749,0.407209613,0.405874499,0.068090788,0.066755674,R4_siGCLM_20
26997,HepG2,NIT,20,4,R4,45,siKEAP1,652,0.386503067,0.383435583,0.032208589,0.032208589,R4_siKEAP1_20
26998,HepG2,NIT,20,4,R4,45,siNFE2L2,773,0.425614489,0.424320828,0.075032342,0.075032342,R4_siNFE2L2_20
26999,HepG2,NIT,20,4,R4,45,mock,757,0.384412153,0.381770145,0.060766182,0.060766182,R4_mock_20
27000,HepG2,NIT,20,4,R4,45,siKinasePool,635,0.406299213,0.406299213,0.075590551,0.075590551,R4_siKinasePool_20
27001,HepG2,NIT,30,1,R4,1,siGCLC,457,0.105032823,0.102844639,0.087527352,0.087527352,R4_siGCLC_30
27002,HepG2,NIT,30,1,R4,1,siGCLM,327,0.143730887,0.143730887,0.113149847,0.113149847,R4_siGCLM_30
27003,HepG2,NIT,30,1,R4,1,siKEAP1,344,0.098837209,0.098837209,0.075581395,0.075581395,R4_siKEAP1_30
27004,HepG2,NIT,30,1,R4,1,siNFE2L2,384,0.138020833,0.138020833,0.088541667,0.0859375,R4_siNFE2L2_30
27005,HepG2,NIT,30,1,R4,1,mock,411,0.102189781,0.102189781,0.058394161,0.058394161,R4_mock_30
27006,HepG2,NIT,30,1,R4,1,siKinasePool,440,0.115909091,0.115909091,0.068181818,0.068181818,R4_siKinasePool_30
27007,HepG2,NIT,30,1,R4,2,siGCLC,452,0.121681416,0.119469027,0.077433628,0.077433628,R4_siGCLC_30
27008,HepG2,NIT,30,1,R4,2,siGCLM,324,0.141975309,0.138888889,0.104938272,0.104938272,R4_siGCLM_30
27009,HepG2,NIT,30,1,R4,2,siKEAP1,359,0.100278552,0.100278552,0.064066852,0.064066852,R4_siKEAP1_30
27010,HepG2,NIT,30,1,R4,2,siNFE2L2,389,0.136246787,0.136246787,0.084832905,0.084832905,R4_siNFE2L2_30
27011,HepG2,NIT,30,1,R4,2,mock,428,0.086448598,0.086448598,0.065420561,0.065420561,R4_mock_30
27012,HepG2,NIT,30,1,R4,2,siKinasePool,441,0.111111111,0.108843537,0.063492063,0.063492063,R4_siKinasePool_30
27013,HepG2,NIT,30,1,R4,3,siGCLC,449,0.140311804,0.140311804,0.071269488,0.071269488,R4_siGCLC_30
27014,HepG2,NIT,30,1,R4,3,siGCLM,335,0.191044776,0.191044776,0.113432836,0.113432836,R4_siGCLM_30
27015,HepG2,NIT,30,1,R4,3,siKEAP1,365,0.117808219,0.117808219,0.073972603,0.073972603,R4_siKEAP1_30
27016,HepG2,NIT,30,1,R4,3,siNFE2L2,398,0.153266332,0.153266332,0.085427136,0.085427136,R4_siNFE2L2_30
27017,HepG2,NIT,30,1,R4,3,mock,429,0.095571096,0.095571096,0.065268065,0.065268065,R4_mock_30
27018,HepG2,NIT,30,1,R4,3,siKinasePool,448,0.116071429,0.113839286,0.0625,0.0625,R4_siKinasePool_30
27019,HepG2,NIT,30,1,R4,4,siGCLC,457,0.161925602,0.161925602,0.085339168,0.085339168,R4_siGCLC_30
27020,HepG2,NIT,30,1,R4,4,siGCLM,347,0.204610951,0.201729107,0.09221902,0.09221902,R4_siGCLM_30
27021,HepG2,NIT,30,1,R4,4,siKEAP1,372,0.155913978,0.155913978,0.069892473,0.069892473,R4_siKEAP1_30
27022,HepG2,NIT,30,1,R4,4,siNFE2L2,391,0.163682864,0.163682864,0.097186701,0.097186701,R4_siNFE2L2_30
27023,HepG2,NIT,30,1,R4,4,mock,433,0.113163972,0.110854503,0.064665127,0.064665127,R4_mock_30
27024,HepG2,NIT,30,1,R4,4,siKinasePool,449,0.115812918,0.115812918,0.048997773,0.048997773,R4_siKinasePool_30
27025,HepG2,NIT,30,1,R4,5,siGCLC,450,0.171111111,0.168888889,0.086666667,0.086666667,R4_siGCLC_30
27026,HepG2,NIT,30,1,R4,5,siGCLM,351,0.222222222,0.222222222,0.105413105,0.105413105,R4_siGCLM_30
27027,HepG2,NIT,30,1,R4,5,siKEAP1,385,0.158441558,0.158441558,0.072727273,0.072727273,R4_siKEAP1_30
27028,HepG2,NIT,30,1,R4,5,siNFE2L2,414,0.193236715,0.190821256,0.084541063,0.082125604,R4_siNFE2L2_30
27029,HepG2,NIT,30,1,R4,5,mock,461,0.110629067,0.110629067,0.060737527,0.060737527,R4_mock_30
27030,HepG2,NIT,30,1,R4,5,siKinasePool,465,0.137634409,0.137634409,0.058064516,0.058064516,R4_siKinasePool_30
27031,HepG2,NIT,30,1,R4,6,siGCLC,466,0.236051502,0.233905579,0.077253219,0.077253219,R4_siGCLC_30
27032,HepG2,NIT,30,1,R4,6,siGCLM,354,0.211864407,0.211864407,0.104519774,0.104519774,R4_siGCLM_30
27033,HepG2,NIT,30,1,R4,6,siKEAP1,382,0.196335079,0.196335079,0.078534031,0.078534031,R4_siKEAP1_30
27034,HepG2,NIT,30,1,R4,6,siNFE2L2,414,0.20531401,0.200483092,0.086956522,0.084541063,R4_siNFE2L2_30
27035,HepG2,NIT,30,1,R4,6,mock,481,0.112266112,0.11018711,0.056133056,0.054054054,R4_mock_30
27036,HepG2,NIT,30,1,R4,6,siKinasePool,471,0.135881104,0.135881104,0.06581741,0.06581741,R4_siKinasePool_30
27037,HepG2,NIT,30,1,R4,7,siGCLC,513,0.235867446,0.235867446,0.072124756,0.072124756,R4_siGCLC_30
27038,HepG2,NIT,30,1,R4,7,siGCLM,358,0.240223464,0.240223464,0.106145251,0.106145251,R4_siGCLM_30
27039,HepG2,NIT,30,1,R4,7,siKEAP1,383,0.180156658,0.177545692,0.067885117,0.067885117,R4_siKEAP1_30
27040,HepG2,NIT,30,1,R4,7,siNFE2L2,420,0.192857143,0.19047619,0.085714286,0.085714286,R4_siNFE2L2_30
27041,HepG2,NIT,30,1,R4,7,mock,487,0.127310062,0.127310062,0.05338809,0.051334702,R4_mock_30
27042,HepG2,NIT,30,1,R4,7,siKinasePool,490,0.155102041,0.153061224,0.067346939,0.067346939,R4_siKinasePool_30
27043,HepG2,NIT,30,1,R4,8,siGCLC,529,0.279773157,0.277882798,0.075614367,0.075614367,R4_siGCLC_30
27044,HepG2,NIT,30,1,R4,8,siGCLM,371,0.250673854,0.250673854,0.091644205,0.091644205,R4_siGCLM_30
27045,HepG2,NIT,30,1,R4,8,siKEAP1,404,0.22029703,0.22029703,0.066831683,0.066831683,R4_siKEAP1_30
27046,HepG2,NIT,30,1,R4,8,siNFE2L2,447,0.199105145,0.199105145,0.078299776,0.078299776,R4_siNFE2L2_30
27047,HepG2,NIT,30,1,R4,8,mock,484,0.161157025,0.161157025,0.051652893,0.049586777,R4_mock_30
27048,HepG2,NIT,30,1,R4,8,siKinasePool,517,0.150870406,0.147001934,0.056092843,0.056092843,R4_siKinasePool_30
27049,HepG2,NIT,30,1,R4,9,siGCLC,518,0.295366795,0.293436293,0.084942085,0.084942085,R4_siGCLC_30
27050,HepG2,NIT,30,1,R4,9,siGCLM,371,0.253369272,0.253369272,0.094339623,0.088948787,R4_siGCLM_30
27051,HepG2,NIT,30,1,R4,9,siKEAP1,408,0.24754902,0.242647059,0.06127451,0.06127451,R4_siKEAP1_30
27052,HepG2,NIT,30,1,R4,9,siNFE2L2,444,0.220720721,0.216216216,0.06981982,0.06981982,R4_siNFE2L2_30
27053,HepG2,NIT,30,1,R4,9,mock,493,0.162271805,0.160243408,0.046653144,0.046653144,R4_mock_30
27054,HepG2,NIT,30,1,R4,9,siKinasePool,512,0.193359375,0.193359375,0.0625,0.0625,R4_siKinasePool_30
27055,HepG2,NIT,30,1,R4,10,siGCLC,538,0.280669145,0.278810409,0.063197026,0.063197026,R4_siGCLC_30
27056,HepG2,NIT,30,1,R4,10,siGCLM,383,0.292428198,0.292428198,0.07310705,0.07310705,R4_siGCLM_30
27057,HepG2,NIT,30,1,R4,10,siKEAP1,421,0.239904988,0.235154394,0.057007126,0.057007126,R4_siKEAP1_30
27058,HepG2,NIT,30,1,R4,10,siNFE2L2,453,0.289183223,0.286975717,0.070640177,0.070640177,R4_siNFE2L2_30
27059,HepG2,NIT,30,1,R4,10,mock,502,0.173306773,0.173306773,0.037848606,0.037848606,R4_mock_30
27060,HepG2,NIT,30,1,R4,10,siKinasePool,531,0.192090395,0.192090395,0.062146893,0.062146893,R4_siKinasePool_30
27061,HepG2,NIT,30,1,R4,11,siGCLC,562,0.295373665,0.295373665,0.06405694,0.06405694,R4_siGCLC_30
27062,HepG2,NIT,30,1,R4,11,siGCLM,395,0.326582278,0.324050633,0.075949367,0.073417722,R4_siGCLM_30
27063,HepG2,NIT,30,1,R4,11,siKEAP1,429,0.237762238,0.237762238,0.060606061,0.060606061,R4_siKEAP1_30
27064,HepG2,NIT,30,1,R4,11,siNFE2L2,461,0.25813449,0.255965293,0.065075922,0.065075922,R4_siNFE2L2_30
27065,HepG2,NIT,30,1,R4,11,mock,546,0.184981685,0.184981685,0.034798535,0.034798535,R4_mock_30
