,compound,concentration,replicate,TimePoint,siRNA,StateVar,data4modelReal
1332,NIT,60,R2,2,NRF2,Total_cells,0.98982706
1333,NIT,60,R2,3,NRF2,Apop_cells,0.132669667
1334,NIT,60,R2,3,NRF2,Live_cells,0.86275251
1335,NIT,60,R2,3,NRF2,Total_cells,0.995422177
1336,NIT,60,R2,4,NRF2,Apop_cells,0.117979936
1337,NIT,60,R2,4,NRF2,Live_cells,0.859639596
1338,NIT,60,R2,4,NRF2,Total_cells,0.977619532
1339,NIT,60,R2,5,NRF2,Apop_cells,0.129450198
1340,NIT,60,R2,5,NRF2,Live_cells,0.854273098
1341,NIT,60,R2,5,NRF2,Total_cells,0.983723296
1342,NIT,60,R2,6,NRF2,Apop_cells,0.163478039
1343,NIT,60,R2,6,NRF2,Live_cells,0.81973661
1344,NIT,60,R2,6,NRF2,Total_cells,0.983214649
1345,NIT,60,R2,7,NRF2,Apop_cells,0.178257285
1346,NIT,60,R2,7,NRF2,Live_cells,0.833441596
1347,NIT,60,R2,7,NRF2,Total_cells,1.011698881
1348,NIT,60,R2,8,NRF2,Apop_cells,0.197418039
1349,NIT,60,R2,8,NRF2,Live_cells,0.818858665
1350,NIT,60,R2,8,NRF2,Total_cells,1.016276704
1351,NIT,60,R2,9,NRF2,Apop_cells,0.227230676
1352,NIT,60,R2,9,NRF2,Live_cells,0.808883261
1353,NIT,60,R2,9,NRF2,Total_cells,1.036113937
1354,NIT,60,R2,10,NRF2,Apop_cells,0.234466034
1355,NIT,60,R2,10,NRF2,Live_cells,0.796052786
1356,NIT,60,R2,10,NRF2,Total_cells,1.03051882
1357,NIT,60,R2,11,NRF2,Apop_cells,0.26456562
1358,NIT,60,R2,11,NRF2,Live_cells,0.795454726
1359,NIT,60,R2,11,NRF2,Total_cells,1.060020346
1360,NIT,60,R2,12,NRF2,Apop_cells,0.292701954
1361,NIT,60,R2,12,NRF2,Live_cells,0.769861627
1362,NIT,60,R2,12,NRF2,Total_cells,1.062563581
1363,NIT,60,R2,13,NRF2,Apop_cells,0.311698598
1364,NIT,60,R2,13,NRF2,Live_cells,0.755951453
1365,NIT,60,R2,13,NRF2,Total_cells,1.067650051
1366,NIT,60,R2,14,NRF2,Apop_cells,0.338709984
1367,NIT,60,R2,14,NRF2,Live_cells,0.767088592
1368,NIT,60,R2,14,NRF2,Total_cells,1.105798576
1369,NIT,60,R2,15,NRF2,Apop_cells,0.360949986
1370,NIT,60,R2,15,NRF2,Live_cells,0.772315528
1371,NIT,60,R2,15,NRF2,Total_cells,1.133265514
1372,NIT,60,R2,16,NRF2,Apop_cells,0.396019039
1373,NIT,60,R2,16,NRF2,Live_cells,0.736737828
1374,NIT,60,R2,16,NRF2,Total_cells,1.132756867
1375,NIT,60,R2,17,NRF2,Apop_cells,0.391557374
1376,NIT,60,R2,17,NRF2,Live_cells,0.75340702
1377,NIT,60,R2,17,NRF2,Total_cells,1.144964395
1378,NIT,60,R2,18,NRF2,Apop_cells,0.432807592
1379,NIT,60,R2,18,NRF2,Live_cells,0.720295155
1380,NIT,60,R2,18,NRF2,Total_cells,1.153102747
1381,NIT,60,R2,19,NRF2,Apop_cells,0.445633204
1382,NIT,60,R2,19,NRF2,Live_cells,0.696787955
1383,NIT,60,R2,19,NRF2,Total_cells,1.14242116
1384,NIT,60,R2,20,NRF2,Apop_cells,0.470613604
1385,NIT,60,R2,20,NRF2,Live_cells,0.690627494
1386,NIT,60,R2,20,NRF2,Total_cells,1.161241099
1387,NIT,60,R3,0,NRF2,Apop_cells,NA
1388,NIT,60,R3,0,NRF2,Live_cells,NA
1389,NIT,60,R3,0,NRF2,Total_cells,1
1390,NIT,60,R3,1,NRF2,Apop_cells,0.111315128
1391,NIT,60,R3,1,NRF2,Live_cells,0.888684873
1392,NIT,60,R3,1,NRF2,Total_cells,1
1393,NIT,60,R3,2,NRF2,Apop_cells,0.113084309
1394,NIT,60,R3,2,NRF2,Live_cells,0.892711265
1395,NIT,60,R3,2,NRF2,Total_cells,1.005795574
1396,NIT,60,R3,3,NRF2,Apop_cells,0.113677372
1397,NIT,60,R3,3,NRF2,Live_cells,0.884742017
1398,NIT,60,R3,3,NRF2,Total_cells,0.998419389
1399,NIT,60,R3,4,NRF2,Apop_cells,0.134396452
1400,NIT,60,R3,4,NRF2,Live_cells,0.862442326
1401,NIT,60,R3,4,NRF2,Total_cells,0.996838778
1402,NIT,60,R3,5,NRF2,Apop_cells,0.144905182
1403,NIT,60,R3,5,NRF2,Live_cells,0.861944134
1404,NIT,60,R3,5,NRF2,Total_cells,1.006849315
1405,NIT,60,R3,6,NRF2,Apop_cells,0.160774528
1406,NIT,60,R3,6,NRF2,Live_cells,0.858192806
1407,NIT,60,R3,6,NRF2,Total_cells,1.018967334
1408,NIT,60,R3,7,NRF2,Apop_cells,0.177622648
1409,NIT,60,R3,7,NRF2,Live_cells,0.86136576
1410,NIT,60,R3,7,NRF2,Total_cells,1.038988409
1411,NIT,60,R3,8,NRF2,Apop_cells,0.202071128
1412,NIT,60,R3,8,NRF2,Live_cells,0.840605374
1413,NIT,60,R3,8,NRF2,Total_cells,1.042676502
1414,NIT,60,R3,9,NRF2,Apop_cells,0.238508542
1415,NIT,60,R3,9,NRF2,Live_cells,0.823662164
1416,NIT,60,R3,9,NRF2,Total_cells,1.062170706
1417,NIT,60,R3,10,NRF2,Apop_cells,0.251701669
1418,NIT,60,R3,10,NRF2,Live_cells,0.813103389
1419,NIT,60,R3,10,NRF2,Total_cells,1.064805058
1420,NIT,60,R3,11,NRF2,Apop_cells,0.272576214
1421,NIT,60,R3,11,NRF2,Live_cells,0.831217252
1422,NIT,60,R3,11,NRF2,Total_cells,1.103793467
1423,NIT,60,R3,12,NRF2,Apop_cells,0.309233106
1424,NIT,60,R3,12,NRF2,Live_cells,0.800355935
1425,NIT,60,R3,12,NRF2,Total_cells,1.109589041
1426,NIT,60,R3,13,NRF2,Apop_cells,0.35970525
1427,NIT,60,R3,13,NRF2,Live_cells,0.756206236
1428,NIT,60,R3,13,NRF2,Total_cells,1.115911486
1429,NIT,60,R3,14,NRF2,Apop_cells,0.377192156
1430,NIT,60,R3,14,NRF2,Live_cells,0.769277813
1431,NIT,60,R3,14,NRF2,Total_cells,1.146469968
1432,NIT,60,R3,15,NRF2,Apop_cells,0.408910079
1433,NIT,60,R3,15,NRF2,Live_cells,0.731764315
1434,NIT,60,R3,15,NRF2,Total_cells,1.140674394
1435,NIT,60,R3,16,NRF2,Apop_cells,0.434183608
1436,NIT,60,R3,16,NRF2,Live_cells,0.721770027
1437,NIT,60,R3,16,NRF2,Total_cells,1.155953635
1438,NIT,60,R3,17,NRF2,Apop_cells,0.443938612
1439,NIT,60,R3,17,NRF2,Live_cells,0.730455487
1440,NIT,60,R3,17,NRF2,Total_cells,1.174394099
1441,NIT,60,R3,18,NRF2,Apop_cells,0.45754831
1442,NIT,60,R3,18,NRF2,Live_cells,0.697351584
1443,NIT,60,R3,18,NRF2,Total_cells,1.154899895
1444,NIT,60,R3,19,NRF2,Apop_cells,0.468360757
1445,NIT,60,R3,19,NRF2,Live_cells,0.70392586
1446,NIT,60,R3,19,NRF2,Total_cells,1.172286617
1447,NIT,60,R3,20,NRF2,Apop_cells,0.461494807
1448,NIT,60,R3,20,NRF2,Live_cells,0.732920367
1449,NIT,60,R3,20,NRF2,Total_cells,1.194415174
1450,NIT,60,R4,0,NRF2,Apop_cells,NA
1451,NIT,60,R4,0,NRF2,Live_cells,NA
1452,NIT,60,R4,0,NRF2,Total_cells,1
1453,NIT,60,R4,1,NRF2,Apop_cells,0.168664101
1454,NIT,60,R4,1,NRF2,Live_cells,0.831335899
1455,NIT,60,R4,1,NRF2,Total_cells,1
1456,NIT,60,R4,2,NRF2,Apop_cells,0.153432381
1457,NIT,60,R4,2,NRF2,Live_cells,0.858543667
1458,NIT,60,R4,2,NRF2,Total_cells,1.011976048
1459,NIT,60,R4,3,NRF2,Apop_cells,0.164316277
1460,NIT,60,R4,3,NRF2,Live_cells,0.836432226
1461,NIT,60,R4,3,NRF2,Total_cells,1.000748503
1462,NIT,60,R4,4,NRF2,Apop_cells,0.186795732
1463,NIT,60,R4,4,NRF2,Live_cells,0.813204268
1464,NIT,60,R4,4,NRF2,Total_cells,1
1465,NIT,60,R4,5,NRF2,Apop_cells,0.204436914
1466,NIT,60,R4,5,NRF2,Live_cells,0.808287637
1467,NIT,60,R4,5,NRF2,Total_cells,1.012724551
1468,NIT,60,R4,6,NRF2,Apop_cells,0.212928683
1469,NIT,60,R4,6,NRF2,Live_cells,0.817011436
1470,NIT,60,R4,6,NRF2,Total_cells,1.02994012
1471,NIT,60,R4,7,NRF2,Apop_cells,0.238096783
1472,NIT,60,R4,7,NRF2,Live_cells,0.815046929
1473,NIT,60,R4,7,NRF2,Total_cells,1.053143713
1474,NIT,60,R4,8,NRF2,Apop_cells,0.262009289
1475,NIT,60,R4,8,NRF2,Live_cells,0.817332028
1476,NIT,60,R4,8,NRF2,Total_cells,1.079341317
1477,NIT,60,R4,9,NRF2,Apop_cells,0.291981371
1478,NIT,60,R4,9,NRF2,Live_cells,0.827779108
1479,NIT,60,R4,9,NRF2,Total_cells,1.119760479
1480,NIT,60,R4,10,NRF2,Apop_cells,0.340444463
1481,NIT,60,R4,10,NRF2,Live_cells,0.794286076
1482,NIT,60,R4,10,NRF2,Total_cells,1.134730539
1483,NIT,60,R4,11,NRF2,Apop_cells,0.365650146
1484,NIT,60,R4,11,NRF2,Live_cells,0.795277998
1485,NIT,60,R4,11,NRF2,Total_cells,1.160928144
1486,NIT,60,R4,12,NRF2,Apop_cells,0.37894319
1487,NIT,60,R4,12,NRF2,Live_cells,0.779739444
1488,NIT,60,R4,12,NRF2,Total_cells,1.158682635
1489,NIT,60,R4,13,NRF2,Apop_cells,0.435258846
1490,NIT,60,R4,13,NRF2,Live_cells,0.749621394
1491,NIT,60,R4,13,NRF2,Total_cells,1.18488024
1492,NIT,60,R4,14,NRF2,Apop_cells,0.443964443
1493,NIT,60,R4,14,NRF2,Live_cells,0.773849929
1494,NIT,60,R4,14,NRF2,Total_cells,1.217814371
1495,NIT,60,R4,15,NRF2,Apop_cells,0.487950314
1496,NIT,60,R4,15,NRF2,Live_cells,0.712648489
1497,NIT,60,R4,15,NRF2,Total_cells,1.200598802
1498,NIT,60,R4,16,NRF2,Apop_cells,0.499126084
1499,NIT,60,R4,16,NRF2,Live_cells,0.756113437
1500,NIT,60,R4,16,NRF2,Total_cells,1.255239521
1501,NIT,60,R4,17,NRF2,Apop_cells,0.520759602
1502,NIT,60,R4,17,NRF2,Live_cells,0.731485907
1503,NIT,60,R4,17,NRF2,Total_cells,1.252245509
1504,NIT,60,R4,18,NRF2,Apop_cells,0.545831412
1505,NIT,60,R4,18,NRF2,Live_cells,0.725126672
1506,NIT,60,R4,18,NRF2,Total_cells,1.270958084
1507,NIT,60,R4,19,NRF2,Apop_cells,0.576807599
1508,NIT,60,R4,19,NRF2,Live_cells,0.694898988
1509,NIT,60,R4,19,NRF2,Total_cells,1.271706587
1510,NIT,60,R4,20,NRF2,Apop_cells,0.576493721
1511,NIT,60,R4,20,NRF2,Live_cells,0.703446399
1512,NIT,60,R4,20,NRF2,Total_cells,1.27994012
1513,NIT,120,R1,0,NRF2,Apop_cells,NA
1514,NIT,120,R1,0,NRF2,Live_cells,NA
1515,NIT,120,R1,0,NRF2,Total_cells,1
1516,NIT,120,R1,1,NRF2,Apop_cells,0.117515621
1517,NIT,120,R1,1,NRF2,Live_cells,0.882484379
1518,NIT,120,R1,1,NRF2,Total_cells,1
1519,NIT,120,R1,2,NRF2,Apop_cells,0.104971897
1520,NIT,120,R1,2,NRF2,Live_cells,0.88053535
1521,NIT,120,R1,2,NRF2,Total_cells,0.985507246
1522,NIT,120,R1,3,NRF2,Apop_cells,0.134397005
1523,NIT,120,R1,3,NRF2,Live_cells,0.849298647
1524,NIT,120,R1,3,NRF2,Total_cells,0.983695652
1525,NIT,120,R1,4,NRF2,Apop_cells,0.127035098
1526,NIT,120,R1,4,NRF2,Live_cells,0.85364123
1527,NIT,120,R1,4,NRF2,Total_cells,0.980676329
1528,NIT,120,R1,5,NRF2,Apop_cells,0.141272682
1529,NIT,120,R1,5,NRF2,Live_cells,0.823703164
1530,NIT,120,R1,5,NRF2,Total_cells,0.964975845
1531,NIT,120,R1,6,NRF2,Apop_cells,0.158286059
1532,NIT,120,R1,6,NRF2,Live_cells,0.793404763
1533,NIT,120,R1,6,NRF2,Total_cells,0.951690821
1534,NIT,120,R1,7,NRF2,Apop_cells,0.187822078
1535,NIT,120,R1,7,NRF2,Live_cells,0.767491932
1536,NIT,120,R1,7,NRF2,Total_cells,0.95531401
1537,NIT,120,R1,8,NRF2,Apop_cells,0.211997207
1538,NIT,120,R1,8,NRF2,Live_cells,0.744524533
1539,NIT,120,R1,8,NRF2,Total_cells,0.956521739
1540,NIT,120,R1,9,NRF2,Apop_cells,0.248902698
1541,NIT,120,R1,9,NRF2,Live_cells,0.707619042
1542,NIT,120,R1,9,NRF2,Total_cells,0.956521739
1543,NIT,120,R1,10,NRF2,Apop_cells,0.275598934
1544,NIT,120,R1,10,NRF2,Live_cells,0.679715075
1545,NIT,120,R1,10,NRF2,Total_cells,0.95531401
1546,NIT,120,R1,11,NRF2,Apop_cells,0.312108114
1547,NIT,120,R1,11,NRF2,Live_cells,0.670379809
1548,NIT,120,R1,11,NRF2,Total_cells,0.982487923
1549,NIT,120,R1,12,NRF2,Apop_cells,0.351800969
1550,NIT,120,R1,12,NRF2,Live_cells,0.610155553
1551,NIT,120,R1,12,NRF2,Total_cells,0.961956522
1552,NIT,120,R1,13,NRF2,Apop_cells,0.377509254
1553,NIT,120,R1,13,NRF2,Live_cells,0.58988205
1554,NIT,120,R1,13,NRF2,Total_cells,0.967391304
1555,NIT,120,R1,14,NRF2,Apop_cells,0.392348766
1556,NIT,120,R1,14,NRF2,Live_cells,0.573230944
1557,NIT,120,R1,14,NRF2,Total_cells,0.96557971
1558,NIT,120,R1,15,NRF2,Apop_cells,0.443955623
1559,NIT,120,R1,15,NRF2,Live_cells,0.533701382
1560,NIT,120,R1,15,NRF2,Total_cells,0.977657005
1561,NIT,120,R1,16,NRF2,Apop_cells,0.469005793
1562,NIT,120,R1,16,NRF2,Live_cells,0.51468986
1563,NIT,120,R1,16,NRF2,Total_cells,0.983695652
1564,NIT,120,R1,17,NRF2,Apop_cells,0.458019315
1565,NIT,120,R1,17,NRF2,Live_cells,0.528091796
1566,NIT,120,R1,17,NRF2,Total_cells,0.986111111
1567,NIT,120,R1,18,NRF2,Apop_cells,0.485946561
1568,NIT,120,R1,18,NRF2,Live_cells,0.491710444
1569,NIT,120,R1,18,NRF2,Total_cells,0.977657005
1570,NIT,120,R1,19,NRF2,Apop_cells,0.501177803
1571,NIT,120,R1,19,NRF2,Live_cells,0.512107221
1572,NIT,120,R1,19,NRF2,Total_cells,1.013285024
1573,NIT,120,R1,20,NRF2,Apop_cells,0.512239973
1574,NIT,120,R1,20,NRF2,Live_cells,0.497421863
1575,NIT,120,R1,20,NRF2,Total_cells,1.009661836
1576,NIT,120,R2,0,NRF2,Apop_cells,NA
1577,NIT,120,R2,0,NRF2,Live_cells,NA
1578,NIT,120,R2,0,NRF2,Total_cells,1
1579,NIT,120,R2,1,NRF2,Apop_cells,0.116127146
1580,NIT,120,R2,1,NRF2,Live_cells,0.883872855
1581,NIT,120,R2,1,NRF2,Total_cells,1
1582,NIT,120,R2,2,NRF2,Apop_cells,0.126047678
1583,NIT,120,R2,2,NRF2,Live_cells,0.868827402
1584,NIT,120,R2,2,NRF2,Total_cells,0.99487508
1585,NIT,120,R2,3,NRF2,Apop_cells,0.124431626
1586,NIT,120,R2,3,NRF2,Live_cells,0.864677919
1587,NIT,120,R2,3,NRF2,Total_cells,0.989109545
1588,NIT,120,R2,4,NRF2,Apop_cells,0.132915179
1589,NIT,120,R2,4,NRF2,Live_cells,0.847866371
1590,NIT,120,R2,4,NRF2,Total_cells,0.98078155
1591,NIT,120,R2,5,NRF2,Apop_cells,0.148017114
1592,NIT,120,R2,5,NRF2,Live_cells,0.845576737
1593,NIT,120,R2,5,NRF2,Total_cells,0.99359385
1594,NIT,120,R2,6,NRF2,Apop_cells,0.17070365
1595,NIT,120,R2,6,NRF2,Live_cells,0.797906216
1596,NIT,120,R2,6,NRF2,Total_cells,0.968609865
1597,NIT,120,R2,7,NRF2,Apop_cells,0.196398269
1598,NIT,120,R2,7,NRF2,Live_cells,0.760680526
1599,NIT,120,R2,7,NRF2,Total_cells,0.957078796
1600,NIT,120,R2,8,NRF2,Apop_cells,0.227658971
1601,NIT,120,R2,8,NRF2,Live_cells,0.74799766
1602,NIT,120,R2,8,NRF2,Total_cells,0.97565663
1603,NIT,120,R2,9,NRF2,Apop_cells,0.254805067
1604,NIT,120,R2,9,NRF2,Live_cells,0.714445413
1605,NIT,120,R2,9,NRF2,Total_cells,0.96925048
1606,NIT,120,R2,10,NRF2,Apop_cells,0.298200814
1607,NIT,120,R2,10,NRF2,Live_cells,0.664643516
1608,NIT,120,R2,10,NRF2,Total_cells,0.962844331
1609,NIT,120,R2,11,NRF2,Apop_cells,0.310624493
1610,NIT,120,R2,11,NRF2,Live_cells,0.641969998
1611,NIT,120,R2,11,NRF2,Total_cells,0.952594491
1612,NIT,120,R2,12,NRF2,Apop_cells,0.368613376
1613,NIT,120,R2,12,NRF2,Live_cells,0.58846542
1614,NIT,120,R2,12,NRF2,Total_cells,0.957078796
1615,NIT,120,R2,13,NRF2,Apop_cells,0.394910811
1616,NIT,120,R2,13,NRF2,Live_cells,0.583948894
1617,NIT,120,R2,13,NRF2,Total_cells,0.978859705
1618,NIT,120,R2,14,NRF2,Apop_cells,0.424287657
1619,NIT,120,R2,14,NRF2,Live_cells,0.557134508
1620,NIT,120,R2,14,NRF2,Total_cells,0.981422165
1621,NIT,120,R2,15,NRF2,Apop_cells,0.439667547
1622,NIT,120,R2,15,NRF2,Live_cells,0.543676463
1623,NIT,120,R2,15,NRF2,Total_cells,0.98334401
1624,NIT,120,R2,16,NRF2,Apop_cells,0.462055852
1625,NIT,120,R2,16,NRF2,Live_cells,0.544990913
1626,NIT,120,R2,16,NRF2,Total_cells,1.007046765
1627,NIT,120,R2,17,NRF2,Apop_cells,0.505463561
1628,NIT,120,R2,17,NRF2,Live_cells,0.523364114
1629,NIT,120,R2,17,NRF2,Total_cells,1.028827675
1630,NIT,120,R2,18,NRF2,Apop_cells,0.503423565
1631,NIT,120,R2,18,NRF2,Live_cells,0.495295205
1632,NIT,120,R2,18,NRF2,Total_cells,0.99871877
1633,NIT,120,R2,19,NRF2,Apop_cells,0.524965859
1634,NIT,120,R2,19,NRF2,Live_cells,0.475674756
1635,NIT,120,R2,19,NRF2,Total_cells,1.000640615
1636,NIT,120,R2,20,NRF2,Apop_cells,0.537568681
1637,NIT,120,R2,20,NRF2,Live_cells,0.487415304
1638,NIT,120,R2,20,NRF2,Total_cells,1.024983985
1639,NIT,120,R3,0,NRF2,Apop_cells,NA
1640,NIT,120,R3,0,NRF2,Live_cells,NA
1641,NIT,120,R3,0,NRF2,Total_cells,1
1642,NIT,120,R3,1,NRF2,Apop_cells,0.133297919
1643,NIT,120,R3,1,NRF2,Live_cells,0.866702081
1644,NIT,120,R3,1,NRF2,Total_cells,1
1645,NIT,120,R3,2,NRF2,Apop_cells,0.12981398
1646,NIT,120,R3,2,NRF2,Live_cells,0.883139388
1647,NIT,120,R3,2,NRF2,Total_cells,1.012953368
1648,NIT,120,R3,3,NRF2,Apop_cells,0.136352711
1649,NIT,120,R3,3,NRF2,Live_cells,0.886963351
1650,NIT,120,R3,3,NRF2,Total_cells,1.023316062
1651,NIT,120,R3,4,NRF2,Apop_cells,0.142376052
1652,NIT,120,R3,4,NRF2,Live_cells,0.875758663
1653,NIT,120,R3,4,NRF2,Total_cells,1.018134715
1654,NIT,120,R3,5,NRF2,Apop_cells,0.164149504
1655,NIT,120,R3,5,NRF2,Live_cells,0.845565522
1656,NIT,120,R3,5,NRF2,Total_cells,1.009715026
1657,NIT,120,R3,6,NRF2,Apop_cells,0.182071821
1658,NIT,120,R3,6,NRF2,Live_cells,0.837358231
1659,NIT,120,R3,6,NRF2,Total_cells,1.019430052
1660,NIT,120,R3,7,NRF2,Apop_cells,0.221198694
1661,NIT,120,R3,7,NRF2,Live_cells,0.774267627
1662,NIT,120,R3,7,NRF2,Total_cells,0.995466321
1663,NIT,120,R3,8,NRF2,Apop_cells,0.23420281
1664,NIT,120,R3,8,NRF2,Live_cells,0.781341232
1665,NIT,120,R3,8,NRF2,Total_cells,1.015544041
1666,NIT,120,R3,9,NRF2,Apop_cells,0.277101113
1667,NIT,120,R3,9,NRF2,Live_cells,0.735204586
1668,NIT,120,R3,9,NRF2,Total_cells,1.012305699
1669,NIT,120,R3,10,NRF2,Apop_cells,0.282776852
1670,NIT,120,R3,10,NRF2,Live_cells,0.715927811
1671,NIT,120,R3,10,NRF2,Total_cells,0.998704663
1672,NIT,120,R3,11,NRF2,Apop_cells,0.321785327
1673,NIT,120,R3,11,NRF2,Live_cells,0.676919337
1674,NIT,120,R3,11,NRF2,Total_cells,0.998704663
1675,NIT,120,R3,12,NRF2,Apop_cells,0.344743833
1676,NIT,120,R3,12,NRF2,Live_cells,0.652017825
1677,NIT,120,R3,12,NRF2,Total_cells,0.996761658
1678,NIT,120,R3,13,NRF2,Apop_cells,0.403813794
1679,NIT,120,R3,13,NRF2,Live_cells,0.633103304
1680,NIT,120,R3,13,NRF2,Total_cells,1.036917098
1681,NIT,120,R3,14,NRF2,Apop_cells,0.410198086
1682,NIT,120,R3,14,NRF2,Live_cells,0.616356318
1683,NIT,120,R3,14,NRF2,Total_cells,1.026554404
1684,NIT,120,R3,15,NRF2,Apop_cells,0.444729493
1685,NIT,120,R3,15,NRF2,Live_cells,0.579881906
1686,NIT,120,R3,15,NRF2,Total_cells,1.024611399
1687,NIT,120,R3,16,NRF2,Apop_cells,0.466715243
1688,NIT,120,R3,16,NRF2,Live_cells,0.553362477
1689,NIT,120,R3,16,NRF2,Total_cells,1.02007772
1690,NIT,120,R3,17,NRF2,Apop_cells,0.486306171
1691,NIT,120,R3,17,NRF2,Live_cells,0.531180876
1692,NIT,120,R3,17,NRF2,Total_cells,1.017487047
1693,NIT,120,R3,18,NRF2,Apop_cells,0.498307378
1694,NIT,120,R3,18,NRF2,Live_cells,0.53472371
1695,NIT,120,R3,18,NRF2,Total_cells,1.033031088
1696,NIT,120,R3,19,NRF2,Apop_cells,0.523345778
1697,NIT,120,R3,19,NRF2,Live_cells,0.512923652
1698,NIT,120,R3,19,NRF2,Total_cells,1.03626943
1699,NIT,120,R3,20,NRF2,Apop_cells,0.550453016
1700,NIT,120,R3,20,NRF2,Live_cells,0.474158383
1701,NIT,120,R3,20,NRF2,Total_cells,1.024611399
1702,NIT,120,R4,0,NRF2,Apop_cells,NA
1703,NIT,120,R4,0,NRF2,Live_cells,NA
1704,NIT,120,R4,0,NRF2,Total_cells,1
1705,NIT,120,R4,1,NRF2,Apop_cells,0.122735635
1706,NIT,120,R4,1,NRF2,Live_cells,0.877264365
1707,NIT,120,R4,1,NRF2,Total_cells,1
1708,NIT,120,R4,2,NRF2,Apop_cells,0.118971556
1709,NIT,120,R4,2,NRF2,Live_cells,0.887152142
1710,NIT,120,R4,2,NRF2,Total_cells,1.006123699
1711,NIT,120,R4,3,NRF2,Apop_cells,0.124767561
1712,NIT,120,R4,3,NRF2,Live_cells,0.897890125
1713,NIT,120,R4,3,NRF2,Total_cells,1.022657685
1714,NIT,120,R4,4,NRF2,Apop_cells,0.146977372
1715,NIT,120,R4,4,NRF2,Live_cells,0.856696847
1716,NIT,120,R4,4,NRF2,Total_cells,1.003674219
1717,NIT,120,R4,5,NRF2,Apop_cells,0.157525174
1718,NIT,120,R4,5,NRF2,Live_cells,0.82349136
1719,NIT,120,R4,5,NRF2,Total_cells,0.981016534
1720,NIT,120,R4,6,NRF2,Apop_cells,0.184952204
1721,NIT,120,R4,6,NRF2,Live_cells,0.821783865
1722,NIT,120,R4,6,NRF2,Total_cells,1.006736069
1723,NIT,120,R4,7,NRF2,Apop_cells,0.209950128
1724,NIT,120,R4,7,NRF2,Live_cells,0.806583858
1725,NIT,120,R4,7,NRF2,Total_cells,1.016533987
1726,NIT,120,R4,8,NRF2,Apop_cells,0.243983276
1727,NIT,120,R4,8,NRF2,Live_cells,0.759690943
1728,NIT,120,R4,8,NRF2,Total_cells,1.003674219
1729,NIT,120,R4,9,NRF2,Apop_cells,0.271537977
1730,NIT,120,R4,9,NRF2,Live_cells,0.725400173
1731,NIT,120,R4,9,NRF2,Total_cells,0.996938151
1732,NIT,120,R4,10,NRF2,Apop_cells,0.293609889
1733,NIT,120,R4,10,NRF2,Live_cells,0.727823057
1734,NIT,120,R4,10,NRF2,Total_cells,1.021432945
1735,NIT,120,R4,11,NRF2,Apop_cells,0.328250726
1736,NIT,120,R4,11,NRF2,Live_cells,0.676035863
1737,NIT,120,R4,11,NRF2,Total_cells,1.004286589
1738,NIT,120,R4,12,NRF2,Apop_cells,0.375455265
1739,NIT,120,R4,12,NRF2,Live_cells,0.641078722
1740,NIT,120,R4,12,NRF2,Total_cells,1.016533987
1741,NIT,120,R4,13,NRF2,Apop_cells,0.401710944
1742,NIT,120,R4,13,NRF2,Live_cells,0.610536453
1743,NIT,120,R4,13,NRF2,Total_cells,1.012247397
1744,NIT,120,R4,14,NRF2,Apop_cells,0.443384014
1745,NIT,120,R4,14,NRF2,Live_cells,0.586622109
1746,NIT,120,R4,14,NRF2,Total_cells,1.030006124
1747,NIT,120,R4,15,NRF2,Apop_cells,0.464188389
1748,NIT,120,R4,15,NRF2,Live_cells,0.559694036
1749,NIT,120,R4,15,NRF2,Total_cells,1.023882425
1750,NIT,120,R4,16,NRF2,Apop_cells,0.492581737
1751,NIT,120,R4,16,NRF2,Live_cells,0.535587278
1752,NIT,120,R4,16,NRF2,Total_cells,1.028169014
1753,NIT,120,R4,17,NRF2,Apop_cells,0.526070239
1754,NIT,120,R4,17,NRF2,Live_cells,0.518632762
1755,NIT,120,R4,17,NRF2,Total_cells,1.044703001
1756,NIT,120,R4,18,NRF2,Apop_cells,0.52803
1757,NIT,120,R4,18,NRF2,Live_cells,0.500139014
1758,NIT,120,R4,18,NRF2,Total_cells,1.028169014
1759,NIT,120,R4,19,NRF2,Apop_cells,0.541077436
1760,NIT,120,R4,19,NRF2,Live_cells,0.502400825
1761,NIT,120,R4,19,NRF2,Total_cells,1.043478261
1762,NIT,120,R4,20,NRF2,Apop_cells,0.563624616
1763,NIT,120,R4,20,NRF2,Live_cells,0.514146358
1764,NIT,120,R4,20,NRF2,Total_cells,1.077770974
