,compound,concentration,replicate,TimePoint,siRNA,StateVar,data4modelReal
828,NIT,20,R2,2,siKinasePool,Total_cells,1.012829651
829,NIT,20,R2,3,siKinasePool,Apop_cells,0.099056585
830,NIT,20,R2,3,siKinasePool,Live_cells,0.930166508
831,NIT,20,R2,3,siKinasePool,Total_cells,1.029223093
832,NIT,20,R2,4,siKinasePool,Apop_cells,0.113045485
833,NIT,20,R2,4,siKinasePool,Live_cells,0.914752091
834,NIT,20,R2,4,siKinasePool,Total_cells,1.027797577
835,NIT,20,R2,5,siKinasePool,Apop_cells,0.127275753
836,NIT,20,R2,5,siKinasePool,Live_cells,0.934021468
837,NIT,20,R2,5,siKinasePool,Total_cells,1.06129722
838,NIT,20,R2,6,siKinasePool,Apop_cells,0.152954614
839,NIT,20,R2,6,siKinasePool,Live_cells,0.953246384
840,NIT,20,R2,6,siKinasePool,Total_cells,1.106200998
841,NIT,20,R2,7,siKinasePool,Apop_cells,0.168186112
842,NIT,20,R2,7,siKinasePool,Live_cells,0.981493146
843,NIT,20,R2,7,siKinasePool,Total_cells,1.149679259
844,NIT,20,R2,8,siKinasePool,Apop_cells,0.201771111
845,NIT,20,R2,8,siKinasePool,Live_cells,0.9863971
846,NIT,20,R2,8,siKinasePool,Total_cells,1.188168211
847,NIT,20,R2,9,siKinasePool,Apop_cells,0.222140653
848,NIT,20,R2,9,siKinasePool,Live_cells,1.006654785
849,NIT,20,R2,9,siKinasePool,Total_cells,1.228795438
850,NIT,20,R2,10,siKinasePool,Apop_cells,0.234550539
851,NIT,20,R2,10,siKinasePool,Live_cells,1.027744543
852,NIT,20,R2,10,siKinasePool,Total_cells,1.262295082
853,NIT,20,R2,11,siKinasePool,Apop_cells,0.270647555
854,NIT,20,R2,11,siKinasePool,Live_cells,1.040827855
855,NIT,20,R2,11,siKinasePool,Total_cells,1.31147541
856,NIT,20,R2,12,siKinasePool,Apop_cells,0.288311876
857,NIT,20,R2,12,siKinasePool,Live_cells,1.049535594
858,NIT,20,R2,12,siKinasePool,Total_cells,1.33784747
859,NIT,20,R2,13,siKinasePool,Apop_cells,0.318788505
860,NIT,20,R2,13,siKinasePool,Live_cells,1.02547379
861,NIT,20,R2,13,siKinasePool,Total_cells,1.344262295
862,NIT,20,R2,14,siKinasePool,Apop_cells,0.337946301
863,NIT,20,R2,14,siKinasePool,Live_cells,1.024134953
864,NIT,20,R2,14,siKinasePool,Total_cells,1.362081254
865,NIT,20,R2,15,siKinasePool,Apop_cells,0.36747769
866,NIT,20,R2,15,siKinasePool,Live_cells,1.040220101
867,NIT,20,R2,15,siKinasePool,Total_cells,1.40769779
868,NIT,20,R2,16,siKinasePool,Apop_cells,0.377909569
869,NIT,20,R2,16,siKinasePool,Live_cells,1.036203047
870,NIT,20,R2,16,siKinasePool,Total_cells,1.414112616
871,NIT,20,R2,17,siKinasePool,Apop_cells,0.411546066
872,NIT,20,R2,17,siKinasePool,Live_cells,1.026800335
873,NIT,20,R2,17,siKinasePool,Total_cells,1.438346401
874,NIT,20,R2,18,siKinasePool,Apop_cells,0.425453561
875,NIT,20,R2,18,siKinasePool,Live_cells,1.042115933
876,NIT,20,R2,18,siKinasePool,Total_cells,1.467569494
877,NIT,20,R2,19,siKinasePool,Apop_cells,0.440173337
878,NIT,20,R2,19,siKinasePool,Live_cells,1.001024097
879,NIT,20,R2,19,siKinasePool,Total_cells,1.441197434
880,NIT,20,R2,20,siKinasePool,Apop_cells,0.450283281
881,NIT,20,R2,20,siKinasePool,Live_cells,1.050785857
882,NIT,20,R2,20,siKinasePool,Total_cells,1.501069138
883,NIT,20,R3,0,siKinasePool,Apop_cells,NA
884,NIT,20,R3,0,siKinasePool,Live_cells,NA
885,NIT,20,R3,0,siKinasePool,Total_cells,1
886,NIT,20,R3,1,siKinasePool,Apop_cells,0.118634377
887,NIT,20,R3,1,siKinasePool,Live_cells,0.881365623
888,NIT,20,R3,1,siKinasePool,Total_cells,1
889,NIT,20,R3,2,siKinasePool,Apop_cells,0.129754106
890,NIT,20,R3,2,siKinasePool,Live_cells,0.889402982
891,NIT,20,R3,2,siKinasePool,Total_cells,1.019157088
892,NIT,20,R3,3,siKinasePool,Apop_cells,0.129063554
893,NIT,20,R3,3,siKinasePool,Live_cells,0.921511158
894,NIT,20,R3,3,siKinasePool,Total_cells,1.050574713
895,NIT,20,R3,4,siKinasePool,Apop_cells,0.143403006
896,NIT,20,R3,4,siKinasePool,Live_cells,0.905639139
897,NIT,20,R3,4,siKinasePool,Total_cells,1.049042146
898,NIT,20,R3,5,siKinasePool,Apop_cells,0.153987182
899,NIT,20,R3,5,siKinasePool,Live_cells,0.901185232
900,NIT,20,R3,5,siKinasePool,Total_cells,1.055172414
901,NIT,20,R3,6,siKinasePool,Apop_cells,0.182182699
902,NIT,20,R3,6,siKinasePool,Live_cells,0.918200443
903,NIT,20,R3,6,siKinasePool,Total_cells,1.100383142
904,NIT,20,R3,7,siKinasePool,Apop_cells,0.201883223
905,NIT,20,R3,7,siKinasePool,Live_cells,0.934515244
906,NIT,20,R3,7,siKinasePool,Total_cells,1.136398467
907,NIT,20,R3,8,siKinasePool,Apop_cells,0.231208195
908,NIT,20,R3,8,siKinasePool,Live_cells,0.934309047
909,NIT,20,R3,8,siKinasePool,Total_cells,1.165517241
910,NIT,20,R3,9,siKinasePool,Apop_cells,0.236536044
911,NIT,20,R3,9,siKinasePool,Live_cells,0.951969703
912,NIT,20,R3,9,siKinasePool,Total_cells,1.188505747
913,NIT,20,R3,10,siKinasePool,Apop_cells,0.274380096
914,NIT,20,R3,10,siKinasePool,Live_cells,0.953972394
915,NIT,20,R3,10,siKinasePool,Total_cells,1.22835249
916,NIT,20,R3,11,siKinasePool,Apop_cells,0.281497761
917,NIT,20,R3,11,siKinasePool,Live_cells,0.953751282
918,NIT,20,R3,11,siKinasePool,Total_cells,1.235249042
919,NIT,20,R3,12,siKinasePool,Apop_cells,0.291751437
920,NIT,20,R3,12,siKinasePool,Live_cells,0.97491523
921,NIT,20,R3,12,siKinasePool,Total_cells,1.266666667
922,NIT,20,R3,13,siKinasePool,Apop_cells,0.325702281
923,NIT,20,R3,13,siKinasePool,Live_cells,0.967018026
924,NIT,20,R3,13,siKinasePool,Total_cells,1.292720307
925,NIT,20,R3,14,siKinasePool,Apop_cells,0.344187898
926,NIT,20,R3,14,siKinasePool,Live_cells,0.982248884
927,NIT,20,R3,14,siKinasePool,Total_cells,1.326436782
928,NIT,20,R3,15,siKinasePool,Apop_cells,0.370945326
929,NIT,20,R3,15,siKinasePool,Live_cells,0.991506782
930,NIT,20,R3,15,siKinasePool,Total_cells,1.362452107
931,NIT,20,R3,16,siKinasePool,Apop_cells,0.382396177
932,NIT,20,R3,16,siKinasePool,Live_cells,1.02143524
933,NIT,20,R3,16,siKinasePool,Total_cells,1.403831418
934,NIT,20,R3,17,siKinasePool,Apop_cells,0.386502011
935,NIT,20,R3,17,siKinasePool,Live_cells,1.03342136
936,NIT,20,R3,17,siKinasePool,Total_cells,1.419923372
937,NIT,20,R3,18,siKinasePool,Apop_cells,0.422277267
938,NIT,20,R3,18,siKinasePool,Live_cells,0.997646104
939,NIT,20,R3,18,siKinasePool,Total_cells,1.419923372
940,NIT,20,R3,19,siKinasePool,Apop_cells,0.45413938
941,NIT,20,R3,19,siKinasePool,Live_cells,0.994136483
942,NIT,20,R3,19,siKinasePool,Total_cells,1.448275862
943,NIT,20,R3,20,siKinasePool,Apop_cells,0.470094177
944,NIT,20,R3,20,siKinasePool,Live_cells,1.014963294
945,NIT,20,R3,20,siKinasePool,Total_cells,1.485057471
946,NIT,20,R4,0,siKinasePool,Apop_cells,NA
947,NIT,20,R4,0,siKinasePool,Live_cells,NA
948,NIT,20,R4,0,siKinasePool,Total_cells,1
949,NIT,20,R4,1,siKinasePool,Apop_cells,0.129147564
950,NIT,20,R4,1,siKinasePool,Live_cells,0.870852436
951,NIT,20,R4,1,siKinasePool,Total_cells,1
952,NIT,20,R4,2,siKinasePool,Apop_cells,0.13663023
953,NIT,20,R4,2,siKinasePool,Live_cells,0.901089803
954,NIT,20,R4,2,siKinasePool,Total_cells,1.037720034
955,NIT,20,R4,3,siKinasePool,Apop_cells,0.145920909
956,NIT,20,R4,3,siKinasePool,Live_cells,0.892637348
957,NIT,20,R4,3,siKinasePool,Total_cells,1.038558256
958,NIT,20,R4,4,siKinasePool,Apop_cells,0.14279728
959,NIT,20,R4,4,siKinasePool,Live_cells,0.897437423
960,NIT,20,R4,4,siKinasePool,Total_cells,1.040234702
961,NIT,20,R4,5,siKinasePool,Apop_cells,0.171923444
962,NIT,20,R4,5,siKinasePool,Live_cells,0.912737076
963,NIT,20,R4,5,siKinasePool,Total_cells,1.08466052
964,NIT,20,R4,6,siKinasePool,Apop_cells,0.181288157
965,NIT,20,R4,6,siKinasePool,Live_cells,0.901695916
966,NIT,20,R4,6,siKinasePool,Total_cells,1.082984074
967,NIT,20,R4,7,siKinasePool,Apop_cells,0.218253951
968,NIT,20,R4,7,siKinasePool,Live_cells,0.885685697
969,NIT,20,R4,7,siKinasePool,Total_cells,1.103939648
970,NIT,20,R4,8,siKinasePool,Apop_cells,0.238124828
971,NIT,20,R4,8,siKinasePool,Live_cells,0.912755306
972,NIT,20,R4,8,siKinasePool,Total_cells,1.150880134
973,NIT,20,R4,9,siKinasePool,Apop_cells,0.274704035
974,NIT,20,R4,9,siKinasePool,Live_cells,0.918087248
975,NIT,20,R4,9,siKinasePool,Total_cells,1.192791282
976,NIT,20,R4,10,siKinasePool,Apop_cells,0.28759991
977,NIT,20,R4,10,siKinasePool,Live_cells,0.972249209
978,NIT,20,R4,10,siKinasePool,Total_cells,1.25984912
979,NIT,20,R4,11,siKinasePool,Apop_cells,0.302170604
980,NIT,20,R4,11,siKinasePool,Live_cells,0.949296287
981,NIT,20,R4,11,siKinasePool,Total_cells,1.25146689
982,NIT,20,R4,12,siKinasePool,Apop_cells,0.334000161
983,NIT,20,R4,12,siKinasePool,Live_cells,0.977818783
984,NIT,20,R4,12,siKinasePool,Total_cells,1.311818944
985,NIT,20,R4,13,siKinasePool,Apop_cells,0.353479134
986,NIT,20,R4,13,siKinasePool,Live_cells,0.992706951
987,NIT,20,R4,13,siKinasePool,Total_cells,1.346186085
988,NIT,20,R4,14,siKinasePool,Apop_cells,0.383042297
989,NIT,20,R4,14,siKinasePool,Live_cells,0.99164337
990,NIT,20,R4,14,siKinasePool,Total_cells,1.374685666
991,NIT,20,R4,15,siKinasePool,Apop_cells,0.393483989
992,NIT,20,R4,15,siKinasePool,Live_cells,1.013892373
993,NIT,20,R4,15,siKinasePool,Total_cells,1.407376362
994,NIT,20,R4,16,siKinasePool,Apop_cells,0.425485296
995,NIT,20,R4,16,siKinasePool,Live_cells,1.01709643
996,NIT,20,R4,16,siKinasePool,Total_cells,1.442581727
997,NIT,20,R4,17,siKinasePool,Apop_cells,0.447868999
998,NIT,20,R4,17,siKinasePool,Live_cells,1.007286072
999,NIT,20,R4,17,siKinasePool,Total_cells,1.455155071
1000,NIT,20,R4,18,siKinasePool,Apop_cells,0.465220134
1001,NIT,20,R4,18,siKinasePool,Live_cells,1.025140302
1002,NIT,20,R4,18,siKinasePool,Total_cells,1.490360436
1003,NIT,20,R4,19,siKinasePool,Apop_cells,0.474920041
1004,NIT,20,R4,19,siKinasePool,Live_cells,1.036395969
1005,NIT,20,R4,19,siKinasePool,Total_cells,1.51131601
1006,NIT,20,R4,20,siKinasePool,Apop_cells,0.523451286
1007,NIT,20,R4,20,siKinasePool,Live_cells,0.981158941
1008,NIT,20,R4,20,siKinasePool,Total_cells,1.504610226
1009,NIT,30,R1,0,siKinasePool,Apop_cells,NA
1010,NIT,30,R1,0,siKinasePool,Live_cells,NA
1011,NIT,30,R1,0,siKinasePool,Total_cells,1
1012,NIT,30,R1,1,siKinasePool,Apop_cells,0.118535342
1013,NIT,30,R1,1,siKinasePool,Live_cells,0.881464658
1014,NIT,30,R1,1,siKinasePool,Total_cells,1
1015,NIT,30,R1,2,siKinasePool,Apop_cells,0.124057219
1016,NIT,30,R1,2,siKinasePool,Live_cells,0.891714097
1017,NIT,30,R1,2,siKinasePool,Total_cells,1.015771316
1018,NIT,30,R1,3,siKinasePool,Apop_cells,0.128396339
1019,NIT,30,R1,3,siKinasePool,Live_cells,0.888853538
1020,NIT,30,R1,3,siKinasePool,Total_cells,1.017249877
1021,NIT,30,R1,4,siKinasePool,Apop_cells,0.134314371
1022,NIT,30,R1,4,siKinasePool,Live_cells,0.893285432
1023,NIT,30,R1,4,siKinasePool,Total_cells,1.027599803
1024,NIT,30,R1,5,siKinasePool,Apop_cells,0.148755498
1025,NIT,30,R1,5,siKinasePool,Live_cells,0.906444107
1026,NIT,30,R1,5,siKinasePool,Total_cells,1.055199606
1027,NIT,30,R1,6,siKinasePool,Apop_cells,0.155883315
1028,NIT,30,R1,6,siKinasePool,Live_cells,0.902766266
1029,NIT,30,R1,6,siKinasePool,Total_cells,1.058649581
1030,NIT,30,R1,7,siKinasePool,Apop_cells,0.168215243
1031,NIT,30,R1,7,siKinasePool,Live_cells,0.918034141
1032,NIT,30,R1,7,siKinasePool,Total_cells,1.086249384
1033,NIT,30,R1,8,siKinasePool,Apop_cells,0.186362123
1034,NIT,30,R1,8,siKinasePool,Live_cells,0.928472771
1035,NIT,30,R1,8,siKinasePool,Total_cells,1.114834894
1036,NIT,30,R1,9,siKinasePool,Apop_cells,0.194930216
1037,NIT,30,R1,9,siKinasePool,Live_cells,0.947997334
1038,NIT,30,R1,9,siKinasePool,Total_cells,1.142927551
1039,NIT,30,R1,10,siKinasePool,Apop_cells,0.213532498
1040,NIT,30,R1,10,siKinasePool,Live_cells,0.953052027
1041,NIT,30,R1,10,siKinasePool,Total_cells,1.166584524
1042,NIT,30,R1,11,siKinasePool,Apop_cells,0.239573368
1043,NIT,30,R1,11,siKinasePool,Live_cells,0.941303912
1044,NIT,30,R1,11,siKinasePool,Total_cells,1.180877279
1045,NIT,30,R1,12,siKinasePool,Apop_cells,0.242509427
1046,NIT,30,R1,12,siKinasePool,Live_cells,0.955617729
1047,NIT,30,R1,12,siKinasePool,Total_cells,1.198127156
1048,NIT,30,R1,13,siKinasePool,Apop_cells,0.272099711
1049,NIT,30,R1,13,siKinasePool,Live_cells,0.969398564
1050,NIT,30,R1,13,siKinasePool,Total_cells,1.241498275
1051,NIT,30,R1,14,siKinasePool,Apop_cells,0.294560957
1052,NIT,30,R1,14,siKinasePool,Live_cells,0.975029975
1053,NIT,30,R1,14,siKinasePool,Total_cells,1.269590931
1054,NIT,30,R1,15,siKinasePool,Apop_cells,0.308697089
1055,NIT,30,R1,15,siKinasePool,Live_cells,0.974693744
1056,NIT,30,R1,15,siKinasePool,Total_cells,1.283390833
1057,NIT,30,R1,16,siKinasePool,Apop_cells,0.339892513
1058,NIT,30,R1,16,siKinasePool,Live_cells,0.942019759
1059,NIT,30,R1,16,siKinasePool,Total_cells,1.281912272
1060,NIT,30,R1,17,siKinasePool,Apop_cells,0.352251776
1061,NIT,30,R1,17,siKinasePool,Live_cells,0.929660496
1062,NIT,30,R1,17,siKinasePool,Total_cells,1.281912272
1063,NIT,30,R1,18,siKinasePool,Apop_cells,0.366474029
1064,NIT,30,R1,18,siKinasePool,Live_cells,0.951416557
1065,NIT,30,R1,18,siKinasePool,Total_cells,1.317890586
1066,NIT,30,R1,19,siKinasePool,Apop_cells,0.387091266
1067,NIT,30,R1,19,siKinasePool,Live_cells,0.943120661
1068,NIT,30,R1,19,siKinasePool,Total_cells,1.330211927
1069,NIT,30,R1,20,siKinasePool,Apop_cells,0.40736647
1070,NIT,30,R1,20,siKinasePool,Live_cells,0.944038163
1071,NIT,30,R1,20,siKinasePool,Total_cells,1.351404633
1072,NIT,30,R2,0,siKinasePool,Apop_cells,NA
1073,NIT,30,R2,0,siKinasePool,Live_cells,NA
1074,NIT,30,R2,0,siKinasePool,Total_cells,1
1075,NIT,30,R2,1,siKinasePool,Apop_cells,0.111791398
1076,NIT,30,R2,1,siKinasePool,Live_cells,0.888208602
1077,NIT,30,R2,1,siKinasePool,Total_cells,1
1078,NIT,30,R2,2,siKinasePool,Apop_cells,0.117300654
1079,NIT,30,R2,2,siKinasePool,Live_cells,0.8490859
1080,NIT,30,R2,2,siKinasePool,Total_cells,0.966386555
1081,NIT,30,R2,3,siKinasePool,Apop_cells,0.113073971
1082,NIT,30,R2,3,siKinasePool,Live_cells,0.874320986
1083,NIT,30,R2,3,siKinasePool,Total_cells,0.987394958
1084,NIT,30,R2,4,siKinasePool,Apop_cells,0.123879615
1085,NIT,30,R2,4,siKinasePool,Live_cells,0.871218424
1086,NIT,30,R2,4,siKinasePool,Total_cells,0.995098039
1087,NIT,30,R2,5,siKinasePool,Apop_cells,0.121974886
1088,NIT,30,R2,5,siKinasePool,Live_cells,0.906736599
1089,NIT,30,R2,5,siKinasePool,Total_cells,1.028711485
1090,NIT,30,R2,6,siKinasePool,Apop_cells,0.157073618
1091,NIT,30,R2,6,siKinasePool,Live_cells,0.89334655
1092,NIT,30,R2,6,siKinasePool,Total_cells,1.050420168
1093,NIT,30,R2,7,siKinasePool,Apop_cells,0.149918465
1094,NIT,30,R2,7,siKinasePool,Live_cells,0.920109546
1095,NIT,30,R2,7,siKinasePool,Total_cells,1.070028011
1096,NIT,30,R2,8,siKinasePool,Apop_cells,0.179858648
1097,NIT,30,R2,8,siKinasePool,Live_cells,0.917480288
1098,NIT,30,R2,8,siKinasePool,Total_cells,1.097338936
1099,NIT,30,R2,9,siKinasePool,Apop_cells,0.201501367
1100,NIT,30,R2,9,siKinasePool,Live_cells,0.929451014
1101,NIT,30,R2,9,siKinasePool,Total_cells,1.130952381
1102,NIT,30,R2,10,siKinasePool,Apop_cells,0.226873389
1103,NIT,30,R2,10,siKinasePool,Live_cells,0.934191037
1104,NIT,30,R2,10,siKinasePool,Total_cells,1.161064426
1105,NIT,30,R2,11,siKinasePool,Apop_cells,0.254503589
1106,NIT,30,R2,11,siKinasePool,Live_cells,0.940874563
1107,NIT,30,R2,11,siKinasePool,Total_cells,1.195378151
1108,NIT,30,R2,12,siKinasePool,Apop_cells,0.283159348
1109,NIT,30,R2,12,siKinasePool,Live_cells,0.925524126
1110,NIT,30,R2,12,siKinasePool,Total_cells,1.208683473
1111,NIT,30,R2,13,siKinasePool,Apop_cells,0.288834567
1112,NIT,30,R2,13,siKinasePool,Live_cells,0.970269075
1113,NIT,30,R2,13,siKinasePool,Total_cells,1.259103641
1114,NIT,30,R2,14,siKinasePool,Apop_cells,0.315190494
1115,NIT,30,R2,14,siKinasePool,Live_cells,0.967022391
1116,NIT,30,R2,14,siKinasePool,Total_cells,1.282212885
1117,NIT,30,R2,15,siKinasePool,Apop_cells,0.341726865
1118,NIT,30,R2,15,siKinasePool,Live_cells,0.967796945
1119,NIT,30,R2,15,siKinasePool,Total_cells,1.30952381
1120,NIT,30,R2,16,siKinasePool,Apop_cells,0.365780115
1121,NIT,30,R2,16,siKinasePool,Live_cells,0.953547617
1122,NIT,30,R2,16,siKinasePool,Total_cells,1.319327731
1123,NIT,30,R2,17,siKinasePool,Apop_cells,0.38999546
1124,NIT,30,R2,17,siKinasePool,Live_cells,0.940536753
1125,NIT,30,R2,17,siKinasePool,Total_cells,1.330532213
1126,NIT,30,R2,18,siKinasePool,Apop_cells,0.410081902
1127,NIT,30,R2,18,siKinasePool,Live_cells,0.930254233
1128,NIT,30,R2,18,siKinasePool,Total_cells,1.340336134
1129,NIT,30,R2,19,siKinasePool,Apop_cells,0.440054814
1130,NIT,30,R2,19,siKinasePool,Live_cells,0.928992805
1131,NIT,30,R2,19,siKinasePool,Total_cells,1.369047619
1132,NIT,30,R2,20,siKinasePool,Apop_cells,0.476945927
1133,NIT,30,R2,20,siKinasePool,Live_cells,0.926415418
1134,NIT,30,R2,20,siKinasePool,Total_cells,1.403361345
1135,NIT,30,R3,0,siKinasePool,Apop_cells,NA
1136,NIT,30,R3,0,siKinasePool,Live_cells,NA
1137,NIT,30,R3,0,siKinasePool,Total_cells,1
1138,NIT,30,R3,1,siKinasePool,Apop_cells,0.129714553
1139,NIT,30,R3,1,siKinasePool,Live_cells,0.870285447
1140,NIT,30,R3,1,siKinasePool,Total_cells,1
1141,NIT,30,R3,2,siKinasePool,Apop_cells,0.122833203
1142,NIT,30,R3,2,siKinasePool,Live_cells,0.868668214
1143,NIT,30,R3,2,siKinasePool,Total_cells,0.991501416
1144,NIT,30,R3,3,siKinasePool,Apop_cells,0.128663714
1145,NIT,30,R3,3,siKinasePool,Live_cells,0.893999175
1146,NIT,30,R3,3,siKinasePool,Total_cells,1.02266289
1147,NIT,30,R3,4,siKinasePool,Apop_cells,0.149835469
1148,NIT,30,R3,4,siKinasePool,Live_cells,0.867869913
1149,NIT,30,R3,4,siKinasePool,Total_cells,1.017705382
1150,NIT,30,R3,5,siKinasePool,Apop_cells,0.1648046
1151,NIT,30,R3,5,siKinasePool,Live_cells,0.880521179
1152,NIT,30,R3,5,siKinasePool,Total_cells,1.045325779
1153,NIT,30,R3,6,siKinasePool,Apop_cells,0.170818583
1154,NIT,30,R3,6,siKinasePool,Live_cells,0.897170085
1155,NIT,30,R3,6,siKinasePool,Total_cells,1.067988669
1156,NIT,30,R3,7,siKinasePool,Apop_cells,0.198293963
1157,NIT,30,R3,7,siKinasePool,Live_cells,0.907938331
1158,NIT,30,R3,7,siKinasePool,Total_cells,1.106232295
1159,NIT,30,R3,8,siKinasePool,Apop_cells,0.214313037
1160,NIT,30,R3,8,siKinasePool,Live_cells,0.926621807
1161,NIT,30,R3,8,siKinasePool,Total_cells,1.140934844
1162,NIT,30,R3,9,siKinasePool,Apop_cells,0.239744501
1163,NIT,30,R3,9,siKinasePool,Live_cells,0.925977878
1164,NIT,30,R3,9,siKinasePool,Total_cells,1.16572238
1165,NIT,30,R3,10,siKinasePool,Apop_cells,0.256849188
1166,NIT,30,R3,10,siKinasePool,Live_cells,0.939326449
1167,NIT,30,R3,10,siKinasePool,Total_cells,1.196175637
1168,NIT,30,R3,11,siKinasePool,Apop_cells,0.292629344
1169,NIT,30,R3,11,siKinasePool,Live_cells,0.934707767
1170,NIT,30,R3,11,siKinasePool,Total_cells,1.22733711
1171,NIT,30,R3,12,siKinasePool,Apop_cells,0.300660615
1172,NIT,30,R3,12,siKinasePool,Live_cells,0.959254399
1173,NIT,30,R3,12,siKinasePool,Total_cells,1.259915014
1174,NIT,30,R3,13,siKinasePool,Apop_cells,0.314394196
1175,NIT,30,R3,13,siKinasePool,Live_cells,0.959685124
1176,NIT,30,R3,13,siKinasePool,Total_cells,1.27407932
1177,NIT,30,R3,14,siKinasePool,Apop_cells,0.344754847
1178,NIT,30,R3,14,siKinasePool,Live_cells,0.94632164
1179,NIT,30,R3,14,siKinasePool,Total_cells,1.291076487
1180,NIT,30,R3,15,siKinasePool,Apop_cells,0.364647348
1181,NIT,30,R3,15,siKinasePool,Live_cells,0.976712425
1182,NIT,30,R3,15,siKinasePool,Total_cells,1.341359773
1183,NIT,30,R3,16,siKinasePool,Apop_cells,0.380231308
1184,NIT,30,R3,16,siKinasePool,Live_cells,0.987332431
1185,NIT,30,R3,16,siKinasePool,Total_cells,1.367563739
1186,NIT,30,R3,17,siKinasePool,Apop_cells,0.406342216
1187,NIT,30,R3,17,siKinasePool,Live_cells,0.987425489
1188,NIT,30,R3,17,siKinasePool,Total_cells,1.393767705
1189,NIT,30,R3,18,siKinasePool,Apop_cells,0.429286195
1190,NIT,30,R3,18,siKinasePool,Live_cells,0.958815788
1191,NIT,30,R3,18,siKinasePool,Total_cells,1.388101983
1192,NIT,30,R3,19,siKinasePool,Apop_cells,0.459272304
1193,NIT,30,R3,19,siKinasePool,Live_cells,0.962115798
1194,NIT,30,R3,19,siKinasePool,Total_cells,1.421388102
1195,NIT,30,R3,20,siKinasePool,Apop_cells,0.471305721
1196,NIT,30,R3,20,siKinasePool,Live_cells,0.941583797
1197,NIT,30,R3,20,siKinasePool,Total_cells,1.412889518
1198,NIT,30,R4,0,siKinasePool,Apop_cells,NA
1199,NIT,30,R4,0,siKinasePool,Live_cells,NA
1200,NIT,30,R4,0,siKinasePool,Total_cells,1
1201,NIT,30,R4,1,siKinasePool,Apop_cells,0.128064531
1202,NIT,30,R4,1,siKinasePool,Live_cells,0.871935469
1203,NIT,30,R4,1,siKinasePool,Total_cells,1
1204,NIT,30,R4,2,siKinasePool,Apop_cells,0.116702921
1205,NIT,30,R4,2,siKinasePool,Live_cells,0.867041811
1206,NIT,30,R4,2,siKinasePool,Total_cells,0.983744732
1207,NIT,30,R4,3,siKinasePool,Apop_cells,0.13169104
1208,NIT,30,R4,3,siKinasePool,Live_cells,0.864094631
1209,NIT,30,R4,3,siKinasePool,Total_cells,0.995785671
1210,NIT,30,R4,4,siKinasePool,Apop_cells,0.133537347
1211,NIT,30,R4,4,siKinasePool,Live_cells,0.874891311
1212,NIT,30,R4,4,siKinasePool,Total_cells,1.008428657
1213,NIT,30,R4,5,siKinasePool,Apop_cells,0.150842866
1214,NIT,30,R4,5,siKinasePool,Live_cells,0.880463576
1215,NIT,30,R4,5,siKinasePool,Total_cells,1.031306442
1216,NIT,30,R4,6,siKinasePool,Apop_cells,0.176324233
1217,NIT,30,R4,6,siKinasePool,Live_cells,0.880870229
1218,NIT,30,R4,6,siKinasePool,Total_cells,1.057194461
1219,NIT,30,R4,7,siKinasePool,Apop_cells,0.177441477
1220,NIT,30,R4,7,siKinasePool,Live_cells,0.911661473
1221,NIT,30,R4,7,siKinasePool,Total_cells,1.08910295
1222,NIT,30,R4,8,siKinasePool,Apop_cells,0.201156613
1223,NIT,30,R4,8,siKinasePool,Live_cells,0.91323231
1224,NIT,30,R4,8,siKinasePool,Total_cells,1.114388922
1225,NIT,30,R4,9,siKinasePool,Apop_cells,0.237749961
1226,NIT,30,R4,9,siKinasePool,Live_cells,0.913363826
1227,NIT,30,R4,9,siKinasePool,Total_cells,1.151113787
1228,NIT,30,R4,10,siKinasePool,Apop_cells,0.261594393
1229,NIT,30,R4,10,siKinasePool,Live_cells,0.917815601
1230,NIT,30,R4,10,siKinasePool,Total_cells,1.179409994
1231,NIT,30,R4,11,siKinasePool,Apop_cells,0.278157211
1232,NIT,30,R4,11,siKinasePool,Live_cells,0.937977648
1233,NIT,30,R4,11,siKinasePool,Total_cells,1.216134859
1234,NIT,30,R4,12,siKinasePool,Apop_cells,0.309244282
1235,NIT,30,R4,12,siKinasePool,Live_cells,0.938799065
1236,NIT,30,R4,12,siKinasePool,Total_cells,1.248043347
1237,NIT,30,R4,13,siKinasePool,Apop_cells,0.33515283
1238,NIT,30,R4,13,siKinasePool,Live_cells,0.939982631
1239,NIT,30,R4,13,siKinasePool,Total_cells,1.275135461
1240,NIT,30,R4,14,siKinasePool,Apop_cells,0.36387503
1241,NIT,30,R4,14,siKinasePool,Live_cells,0.935342309
1242,NIT,30,R4,14,siKinasePool,Total_cells,1.299217339
1243,NIT,30,R4,15,siKinasePool,Apop_cells,0.360483159
1244,NIT,30,R4,15,siKinasePool,Live_cells,0.972448809
1245,NIT,30,R4,15,siKinasePool,Total_cells,1.332931969
1246,NIT,30,R4,16,siKinasePool,Apop_cells,0.385488975
1247,NIT,30,R4,16,siKinasePool,Live_cells,0.963698261
1248,NIT,30,R4,16,siKinasePool,Total_cells,1.349187237
1249,NIT,30,R4,17,siKinasePool,Apop_cells,0.417707673
1250,NIT,30,R4,17,siKinasePool,Live_cells,0.932081611
1251,NIT,30,R4,17,siKinasePool,Total_cells,1.349789284
1252,NIT,30,R4,18,siKinasePool,Apop_cells,0.436479223
1253,NIT,30,R4,18,siKinasePool,Live_cells,0.93317761
